"id","numyrs","year","choice","wage","educ","expwc","expbc","expser","manuf","black","lwage","enroll","employ","attrit","exper","expersq","status"
1915,8,87,3,17380.400390625,16,0,0,0,0,0,9.76309871673584,0,1,0,0,0,"work"
1916,11,87,3,45476.78125,14,6,0,0,1,0,10.7249574661255,0,1,0,6,36,"work"
1917,9,87,5,39369.53125,14,0,0,3,0,0,10.5807476043701,0,1,0,3,9,"work"
1918,8,87,4,39911.62109375,12,0,4,0,0,0,10.5944223403931,0,1,0,4,16,"work"
1919,11,87,3,16427.369140625,12,5,1,1,1,0,9.70670413970947,0,1,0,7,49,"work"
1920,10,87,5,16373.75,12,0,0,5,0,0,9.70343494415283,0,1,0,5,25,"work"
1921,8,87,2,NA,8,0,0,0,0,0,NA,0,0,0,0,0,"home"
1922,8,87,2,NA,12,0,0,0,0,0,NA,0,0,0,0,0,"home"
1924,11,87,4,27027.060546875,12,0,8,0,0,0,10.2045936584473,0,1,0,8,64,"work"
1925,11,87,4,17666.560546875,11,0,8,0,1,0,9.77942848205566,0,1,0,8,64,"work"
1926,9,87,4,17270.080078125,12,0,3,0,1,0,9.7567310333252,0,1,0,3,9,"work"
1928,9,87,3,39788.26171875,16,1,0,0,1,0,10.5913276672363,0,1,0,1,1,"work"
1929,8,87,4,5383.18017578125,16,0,0,0,0,0,8.59103488922119,0,1,0,0,0,"work"
1931,8,87,4,10968.48046875,12,0,3,1,0,0,9.3027811050415,0,1,0,4,16,"work"
1933,10,87,4,8774.7802734375,12,0,2,0,0,0,9.0796365737915,0,1,0,2,4,"work"
1934,8,87,2,NA,10,0,1,0,0,0,NA,0,0,0,1,1,"home"
1935,8,87,5,7195.31982421875,12,0,1,1,0,0,8.88118648529053,0,1,0,2,4,"work"
1936,10,87,5,22286,12,0,1,0,0,0,10.0117139816284,0,1,0,1,1,"work"
1937,9,87,3,23423.80078125,16,0,0,0,0,0,10.0615081787109,0,1,0,0,0,"work"
1938,8,87,2,NA,14,0,0,0,0,0,NA,0,0,0,0,0,"home"
1939,10,87,2,NA,11,0,1,0,0,0,NA,0,0,0,1,1,"home"
1940,10,87,1,NA,12,1,3,2,0,0,NA,1,0,0,6,36,"school"
1941,8,87,4,16987.900390625,12,0,3,0,0,0,9.74025630950928,0,1,0,3,9,"work"
1942,8,87,3,30224.25,16,1,0,0,1,0,10.3163995742798,0,1,0,1,1,"work"
1944,11,87,1,NA,15,3,0,2,0,0,NA,1,0,0,5,25,"school"
1947,8,87,1,NA,15,0,0,0,0,0,NA,1,0,0,0,0,"school"
1948,11,87,4,19624.640625,14,0,2,0,0,0,9.88454151153564,0,1,0,2,4,"work"
1951,9,87,4,12167.7001953125,15,0,0,0,1,0,9.40653991699219,0,1,0,0,0,"work"
1955,7,87,5,11212.2197265625,12,0,2,1,0,0,9.3247594833374,0,1,0,3,9,"work"
1956,11,87,4,13045.1796875,13,1,6,0,1,0,9.47617435455322,0,1,0,7,49,"work"
1959,10,87,2,NA,14,0,2,2,0,0,NA,0,0,0,4,16,"home"
1960,9,87,4,11690.330078125,12,1,3,0,0,0,9.36651706695557,0,1,0,4,16,"work"
1964,10,87,3,23423.80078125,16,2,0,0,0,0,10.0615081787109,0,1,0,2,4,"work"
1965,8,87,1,NA,15,1,0,1,0,0,NA,1,0,0,2,4,"school"
1966,11,87,3,28118.30078125,16,1,1,0,0,0,10.2441759109497,0,1,0,2,4,"work"
1968,10,87,4,14605.3603515625,12,1,5,0,1,0,9.58914375305176,0,1,0,6,36,"work"
1969,11,87,2,NA,8,0,1,0,0,0,NA,0,0,0,1,1,"home"
1970,8,87,3,19068.580078125,16,0,0,0,1,0,9.85579681396484,0,1,0,0,0,"work"
1971,11,87,4,9740.009765625,12,0,6,0,0,0,9.18399715423584,0,1,0,6,36,"work"
1972,9,87,3,29701.669921875,13,1,4,0,1,0,10.2989587783813,0,1,0,5,25,"work"
1973,8,87,4,13183.2900390625,12,0,4,0,1,0,9.4867057800293,0,1,0,4,16,"work"
1974,11,87,4,24679.080078125,8,0,9,0,0,0,10.1137113571167,0,1,0,9,81,"work"
1975,11,87,2,NA,9,0,1,0,0,0,NA,0,0,0,1,1,"home"
1976,9,87,2,NA,10,0,0,1,0,0,NA,0,0,0,1,1,"home"
1977,9,87,4,10693.6396484375,8,0,2,0,0,0,9.27740478515625,0,1,0,2,4,"work"
1978,8,87,2,NA,7,0,1,0,0,0,NA,0,0,0,1,1,"home"
1979,8,87,2,NA,12,0,4,0,0,0,NA,0,0,0,4,16,"home"
1980,10,87,1,NA,12,1,5,0,0,0,NA,1,0,0,6,36,"school"
1981,10,87,4,36549.8984375,11,0,8,0,0,0,10.5064334869385,0,1,0,8,64,"work"
1983,11,87,4,15853.669921875,9,0,7,0,0,0,9.67115592956543,0,1,0,7,49,"work"
1984,9,87,4,7645.64990234375,9,0,4,0,0,0,8.94189167022705,0,1,0,4,16,"work"
1986,9,87,4,14184.240234375,18,0,0,0,0,0,9.55988693237305,0,1,0,0,0,"work"
1987,9,87,4,NA,16,0,0,0,0,0,NA,0,1,0,0,0,"work"
1988,9,87,1,NA,18,0,0,0,0,0,NA,1,0,0,0,0,"school"
1989,10,87,3,25495.619140625,16,2,1,0,0,0,10.1462621688843,0,1,0,3,9,"work"
1991,8,87,1,NA,17,0,0,0,0,0,NA,1,0,0,0,0,"school"
1992,11,87,2,NA,17,0,0,1,0,0,NA,0,0,0,1,1,"home"
1993,9,87,4,24364.650390625,12,0,2,0,0,0,10.1008882522583,0,1,0,2,4,"work"
1995,11,87,3,39359.78125,16,4,0,0,0,0,10.5804996490479,0,1,0,4,16,"work"
1996,9,87,3,11319.4697265625,14,0,1,0,0,0,9.33427906036377,0,1,0,1,1,"work"
1997,11,87,4,19499.51953125,13,1,6,0,0,0,9.87814521789551,0,1,0,7,49,"work"
1998,11,87,3,40290.87890625,16,2,1,0,1,0,10.6038799285889,0,1,0,3,9,"work"
1999,8,87,2,NA,16,1,0,0,0,0,NA,0,0,0,1,1,"home"
2000,8,87,3,18739.0390625,12,4,1,0,0,0,9.83836460113525,0,1,0,5,25,"work"
2003,10,87,3,32795.75,16,1,0,0,0,0,10.3980541229248,0,1,0,1,1,"work"
2004,10,87,3,28103.6796875,15,1,0,1,0,0,10.2436561584473,0,1,0,2,4,"work"
2005,9,87,3,33625.71875,16,1,0,0,0,0,10.4230461120605,0,1,0,1,1,"work"
2006,9,87,3,18975.470703125,16,0,0,0,0,0,9.85090255737305,0,1,0,0,0,"work"
2007,11,87,3,39206.05078125,12,7,0,0,0,0,10.5765867233276,0,1,0,7,49,"work"
2008,11,87,3,26224.279296875,13,7,0,0,1,0,10.1744413375854,0,1,0,7,49,"work"
2011,8,87,3,8037.7001953125,16,1,0,0,0,0,8.99189853668213,0,1,0,1,1,"work"
2012,10,87,4,7247.97021484375,12,0,4,0,0,0,8.88847637176514,0,1,0,4,16,"work"
2014,9,87,1,NA,9,0,6,0,0,0,NA,1,0,0,6,36,"school"
2015,11,87,2,NA,12,0,3,1,0,0,NA,0,0,0,4,16,"home"
2016,10,87,3,19756.69921875,11,0,6,0,0,0,9.89124774932861,0,1,0,6,36,"work"
2017,10,87,4,33056.640625,12,0,7,0,0,0,10.4059782028198,0,1,0,7,49,"work"
2020,11,87,4,19499.51953125,12,0,3,0,1,0,9.87814521789551,0,1,0,3,9,"work"
2022,11,87,1,NA,14,3,2,0,0,0,NA,1,0,0,5,25,"school"
2025,9,87,1,NA,8,0,0,0,0,0,NA,1,0,0,0,0,"school"
2028,8,87,4,NA,12,0,2,0,1,0,NA,0,1,0,2,4,"work"
2029,8,87,1,NA,15,0,1,1,0,0,NA,1,0,0,2,4,"school"
2030,11,87,3,6398.27978515625,12,0,1,1,0,0,8.76378440856934,0,1,0,2,4,"work"
2031,8,87,4,16969.83984375,12,0,5,0,1,0,9.73919296264648,0,1,0,5,25,"work"
2033,8,87,3,NA,12,4,0,0,0,0,NA,0,1,0,4,16,"work"
2034,8,87,4,5238.06005859375,12,0,1,0,0,0,8.56370639801025,0,1,0,1,1,"work"
2035,10,87,4,15218.48046875,9,1,3,0,0,0,9.6302661895752,0,1,0,4,16,"work"
2037,11,87,4,18641.5390625,14,0,4,1,0,0,9.83314800262451,0,1,0,5,25,"work"
2038,10,87,4,15843.3603515625,12,1,6,0,0,0,9.67050552368164,0,1,0,7,49,"work"
2039,8,87,4,25935.16015625,13,0,3,0,0,0,10.1633548736572,0,1,0,3,9,"work"
2040,9,87,3,15599.6103515625,12,0,5,0,0,0,9.65500164031982,0,1,0,5,25,"work"
2041,10,87,4,19774.9296875,13,0,4,0,0,0,9.89216995239258,0,1,0,4,16,"work"
2042,8,87,2,NA,15,0,0,0,0,0,NA,0,0,0,0,0,"home"
2043,10,87,3,22323.029296875,12,0,7,0,0,0,10.0133743286133,0,1,0,7,49,"work"
2044,8,87,4,30468,13,1,3,0,0,0,10.3244323730469,0,1,0,4,16,"work"
2045,10,87,2,NA,11,0,0,0,0,0,NA,0,0,0,0,0,"home"
2047,9,87,3,19530.80078125,10,0,6,0,1,0,9.87974834442139,0,1,0,6,36,"work"
2049,11,87,4,16453.05078125,9,0,7,0,0,0,9.70826625823975,0,1,0,7,49,"work"
2050,11,87,4,25984.4296875,12,0,3,0,1,0,10.1652526855469,0,1,0,3,9,"work"
2051,9,87,4,18466.0390625,12,0,4,0,1,0,9.82368850708008,0,1,0,4,16,"work"
2052,10,87,2,NA,12,0,1,1,0,0,NA,0,0,0,2,4,"home"
2053,8,87,5,13871.169921875,15,0,0,0,0,0,9.53756809234619,0,1,0,0,0,"work"
2054,11,87,4,12681.7900390625,12,0,6,0,0,0,9.447922706604,0,1,0,6,36,"work"
2055,8,87,4,10822.23046875,11,0,4,0,1,0,9.28935813903809,0,1,0,4,16,"work"
2056,8,87,2,NA,10,0,1,1,0,0,NA,0,0,0,2,4,"home"
2058,9,87,3,18713.830078125,12,5,0,1,0,0,9.83701801300049,0,1,0,6,36,"work"
2059,10,87,4,9169.650390625,14,0,5,0,0,0,9.12365436553955,0,1,0,5,25,"work"
2062,11,87,4,7849.85009765625,10,0,2,0,1,0,8.96824932098389,0,1,0,2,4,"work"
2063,9,87,4,14844.0595703125,9,0,1,0,0,0,9.60535526275635,0,1,0,1,1,"work"
2064,10,87,4,20489.119140625,12,0,5,2,0,0,9.92764949798584,0,1,0,7,49,"work"
2065,10,87,3,18037.060546875,12,2,4,0,0,0,9.80018424987793,0,1,0,6,36,"work"
2066,9,87,3,31715.580078125,16,2,0,0,0,0,10.3645629882813,0,1,0,2,4,"work"
2067,11,87,3,31871.9609375,16,4,0,0,1,0,10.3694820404053,0,1,0,4,16,"work"
2068,9,87,3,10685.740234375,16,1,0,0,0,0,9.27666568756104,0,1,0,1,1,"work"
2069,10,87,4,9749.759765625,13,2,4,0,0,0,9.18499755859375,0,1,0,6,36,"work"
2070,10,87,4,23428.669921875,14,2,3,0,0,0,10.0617160797119,0,1,0,5,25,"work"
2071,8,87,3,30653.240234375,16,1,0,0,0,0,10.330493927002,0,1,0,1,1,"work"
2072,11,87,4,11849.8603515625,14,1,4,0,0,0,9.38007164001465,0,1,0,5,25,"work"
2073,10,87,4,26343.849609375,12,0,2,0,1,0,10.1789903640747,0,1,0,2,4,"work"
2074,8,87,3,24496.26953125,12,0,3,0,1,0,10.106276512146,0,1,0,3,9,"work"
2075,9,87,3,307000,12,4,0,0,1,0,12.6346035003662,0,1,0,4,16,"work"
2076,11,87,1,NA,13,0,0,0,0,0,NA,1,0,0,0,0,"school"
2078,10,87,4,18487.98046875,10,1,5,0,0,0,9.824875831604,0,1,0,6,36,"work"
2079,9,87,4,22365.94921875,12,0,3,3,1,0,10.0152950286865,0,1,0,6,36,"work"
2080,8,87,4,9826.4296875,12,0,3,0,1,0,9.19283103942871,0,1,0,3,9,"work"
2081,11,87,4,13649.66015625,12,0,4,0,0,0,9.52147006988525,0,1,0,4,16,"work"
2083,11,87,4,17167.630859375,12,0,7,0,0,0,9.75078105926514,0,1,0,7,49,"work"
2084,11,87,2,NA,12,0,5,1,0,0,NA,0,0,0,6,36,"home"
2085,11,87,3,NA,13,0,6,0,0,0,NA,0,1,0,6,36,"work"
2088,10,87,3,15458.240234375,17,1,0,0,0,0,9.64589786529541,0,1,0,1,1,"work"
2089,8,87,2,NA,17,0,0,0,0,0,NA,0,0,0,0,0,"home"
2090,11,87,4,17335.0703125,12,3,4,0,0,0,9.7604866027832,0,1,0,7,49,"work"
2091,9,87,2,NA,14,0,4,0,0,0,NA,0,0,0,4,16,"home"
2093,11,87,4,7828.41015625,12,5,3,0,0,0,8.96551513671875,0,1,0,8,64,"work"
2094,10,87,3,18743.91015625,12,1,6,0,0,0,9.83862400054932,0,1,0,7,49,"work"
2095,9,87,4,42212.69140625,10,0,4,0,0,0,10.6504764556885,0,1,0,4,16,"work"
2096,9,87,2,NA,16,1,0,0,0,0,NA,0,0,0,1,1,"home"
2098,10,87,4,14046.9697265625,12,0,5,0,0,0,9.55016231536865,0,1,0,5,25,"work"
2099,9,87,3,41331.91015625,12,2,2,0,1,0,10.6293897628784,0,1,0,4,16,"work"
2100,11,87,3,26902.509765625,17,3,0,0,0,0,10.1999750137329,0,1,0,3,9,"work"
2101,10,87,3,23418.919921875,16,2,0,0,0,0,10.0612993240356,0,1,0,2,4,"work"
2102,8,87,2,NA,10,0,0,0,0,0,NA,0,0,0,0,0,"home"
2103,11,87,4,9347.580078125,13,4,2,0,0,0,9.14287281036377,0,1,0,6,36,"work"
2105,11,87,4,12918.4296875,12,4,4,0,0,0,9.46641063690186,0,1,0,8,64,"work"
2106,10,87,3,22869.51953125,16,2,0,0,0,0,10.0375604629517,0,1,0,2,4,"work"
2107,8,87,4,NA,12,3,2,0,0,0,NA,0,1,0,5,25,"work"
2109,10,87,5,6239.83984375,12,0,0,6,0,0,8.73870944976807,0,1,0,6,36,"work"
2110,9,87,2,NA,8,1,0,0,0,0,NA,0,0,0,1,1,"home"
2111,10,87,3,10451.740234375,8,4,0,0,0,0,9.25452423095703,0,1,0,4,16,"work"
2112,8,87,2,NA,7,0,0,2,0,0,NA,0,0,0,2,4,"home"
2113,10,87,3,20608.0703125,12,2,4,0,0,0,9.93343830108643,0,1,0,6,36,"work"
2114,8,87,4,13233.8798828125,12,0,0,0,1,0,9.49053573608398,0,1,0,0,0,"work"
2115,8,87,4,24439.30078125,8,0,1,1,0,0,10.1039476394653,0,1,0,2,4,"work"
2116,9,87,4,13386.5703125,12,0,4,0,0,0,9.50200748443604,0,1,0,4,16,"work"
2117,9,87,4,9740.009765625,8,0,3,1,0,0,9.18399715423584,0,1,0,4,16,"work"
2118,11,87,4,9749.759765625,12,2,2,0,0,0,9.18499755859375,0,1,0,4,16,"work"
2120,9,87,3,26304.849609375,10,0,7,0,1,0,10.177508354187,0,1,0,7,49,"work"
2123,9,87,3,26811.83984375,13,0,5,0,1,0,10.1965990066528,0,1,0,5,25,"work"
2125,9,87,4,18134.55078125,15,2,1,0,0,0,9.80557441711426,0,1,0,3,9,"work"
2128,9,87,2,NA,8,0,5,1,0,0,NA,0,0,0,6,36,"home"
2130,11,87,4,18280.80078125,8,0,10,0,0,0,9.81360626220703,0,1,0,10,100,"work"
2132,9,87,4,10360.1201171875,8,0,4,0,0,0,9.24571895599365,0,1,0,4,16,"work"
2133,9,87,3,24364.650390625,14,4,0,0,0,0,10.1008882522583,0,1,0,4,16,"work"
2134,10,87,3,20961.98046875,17,0,1,1,1,0,9.95046520233154,0,1,0,2,4,"work"
2135,9,87,4,20474.5,9,0,7,0,0,0,9.92693519592285,0,1,0,7,49,"work"
2136,7,87,4,7391.2900390625,9,0,1,0,0,0,8.90805721282959,0,1,0,1,1,"work"
2137,10,87,4,17671.439453125,12,0,4,0,0,0,9.77970504760742,0,1,0,4,16,"work"
2139,11,87,3,17395.73046875,17,3,0,0,0,0,9.7639799118042,0,1,0,3,9,"work"
2141,10,87,4,16406.640625,12,0,7,0,0,0,9.70544147491455,0,1,0,7,49,"work"
2142,9,87,4,15463.1201171875,10,0,4,0,1,0,9.64621353149414,0,1,0,4,16,"work"
2143,9,87,5,13649.66015625,12,4,2,0,0,0,9.52147006988525,0,1,0,6,36,"work"
2144,11,87,3,19499.51953125,12,0,5,1,0,0,9.87814521789551,0,1,0,6,36,"work"
2145,8,87,4,14624.6396484375,12,0,5,0,0,0,9.59046268463135,0,1,0,5,25,"work"
2146,10,87,4,NA,9,3,4,0,0,0,NA,0,1,0,7,49,"work"
2147,9,87,4,13649.66015625,12,0,3,0,1,0,9.52147006988525,0,1,0,3,9,"work"
2148,11,87,4,8526.16015625,12,0,4,0,0,0,9.05089473724365,0,1,0,4,16,"work"
2149,8,87,5,15126.5595703125,13,1,1,0,0,0,9.62420749664307,0,1,0,2,4,"work"
2150,8,87,4,16252.259765625,14,1,0,0,0,0,9.69598770141602,0,1,0,1,1,"work"
2153,11,87,4,26207.349609375,11,0,8,0,1,0,10.1737947463989,0,1,0,8,64,"work"
2155,11,87,3,19675.009765625,16,2,2,0,0,0,9.88710498809814,0,1,0,4,16,"work"
2157,11,87,2,NA,12,1,0,4,0,0,NA,0,0,0,5,25,"home"
2160,9,87,2,NA,11,0,0,1,0,0,NA,0,0,0,1,1,"home"
2161,11,87,2,NA,10,0,0,9,0,0,NA,0,0,0,9,81,"home"
2162,8,87,3,12577.1904296875,12,4,1,0,0,0,9.43964004516602,0,1,0,5,25,"work"
2163,10,87,4,32232.740234375,11,1,7,0,0,0,10.3807382583618,0,1,0,8,64,"work"
2164,8,87,4,23426.240234375,11,0,4,0,1,0,10.0616121292114,0,1,0,4,16,"work"
2165,8,87,4,24408.779296875,16,0,1,0,0,0,10.1026983261108,0,1,0,1,1,"work"
2166,8,87,4,26786.98046875,12,0,4,0,0,0,10.195671081543,0,1,0,4,16,"work"
2167,11,87,3,NA,12,7,0,0,0,0,NA,0,1,0,7,49,"work"
2168,8,87,3,NA,13,1,3,0,1,0,NA,0,1,0,4,16,"work"
2169,11,87,3,NA,16,3,0,1,1,0,NA,0,1,0,4,16,"work"
2171,10,87,4,14090.9296875,12,0,5,0,0,0,9.5532865524292,0,1,0,5,25,"work"
2172,8,87,1,NA,15,1,0,0,0,0,NA,1,0,0,1,1,"school"
2173,11,87,4,38981.98046875,11,1,3,1,1,0,10.570855140686,0,1,0,5,25,"work"
2174,8,87,4,13649.66015625,13,0,2,0,0,0,9.52147006988525,0,1,0,2,4,"work"
2175,9,87,1,NA,15,0,1,0,0,0,NA,1,0,0,1,1,"school"
2176,11,87,3,33739.0390625,16,1,0,0,1,0,10.4264106750488,0,1,0,1,1,"work"
2177,9,87,4,24159.599609375,12,1,3,0,1,0,10.0924367904663,0,1,0,4,16,"work"
2178,11,87,3,34131.8515625,16,1,0,0,1,0,10.4379863739014,0,1,0,1,1,"work"
2179,8,87,3,NA,16,1,0,0,0,0,NA,0,1,0,1,1,"work"
2183,9,87,3,10724.73046875,12,6,0,0,0,0,9.28030776977539,0,1,0,6,36,"work"
2185,11,87,4,14560.83984375,12,2,6,0,1,0,9.58609104156494,0,1,0,8,64,"work"
2186,8,87,4,11472.5703125,16,0,1,0,1,0,9.3477144241333,0,1,0,1,1,"work"
2187,9,87,1,NA,17,0,1,0,0,0,NA,1,0,0,1,1,"school"
2190,9,87,3,28314.119140625,16,2,0,0,1,0,10.2511157989502,0,1,0,2,4,"work"
2191,10,87,4,33605.5,12,2,5,0,1,0,10.4224452972412,0,1,0,7,49,"work"
2192,9,87,4,33841.41015625,11,1,3,1,1,0,10.4294404983521,0,1,0,5,25,"work"
2193,9,87,2,NA,9,0,1,0,0,0,NA,0,0,0,1,1,"home"
2195,8,87,2,NA,13,0,0,0,0,0,NA,0,0,0,0,0,"home"
2197,10,87,4,10217.75,11,0,3,0,1,0,9.23188209533691,0,1,0,3,9,"work"
2198,9,87,4,42184.76953125,12,1,5,0,1,0,10.6498146057129,0,1,0,6,36,"work"
2199,8,87,3,18811.830078125,16,1,0,0,0,0,9.84224128723145,0,1,0,1,1,"work"
2201,10,87,4,13210.4296875,12,0,2,2,0,0,9.48876190185547,0,1,0,4,16,"work"
2202,8,87,4,15502.599609375,13,0,3,1,1,0,9.64876270294189,0,1,0,4,16,"work"
2204,9,87,4,14741.6298828125,11,2,4,0,1,0,9.59843063354492,0,1,0,6,36,"work"
2205,10,87,4,26616.83984375,12,1,4,0,0,0,10.1892995834351,0,1,0,5,25,"work"
2206,8,87,1,NA,14,1,2,0,0,0,NA,1,0,0,3,9,"school"
2207,9,87,4,29519.830078125,12,0,6,0,0,0,10.2928171157837,0,1,0,6,36,"work"
2208,8,87,1,NA,15,1,1,0,0,0,NA,1,0,0,2,4,"school"
2210,10,87,4,16574.58984375,12,0,7,0,0,0,9.71562576293945,0,1,0,7,49,"work"
2212,11,87,2,NA,12,3,4,0,0,0,NA,0,0,0,7,49,"home"
2213,8,87,3,9359.76953125,17,0,0,0,0,0,9.14417552947998,0,1,0,0,0,"work"
2214,9,87,4,15931.1103515625,10,0,5,0,1,0,9.67602920532227,0,1,0,5,25,"work"
2215,10,87,4,13162.169921875,8,0,3,0,0,0,9.4851016998291,0,1,0,3,9,"work"
2216,10,87,3,5089.3701171875,17,0,0,0,0,0,8.53490924835205,0,1,0,0,0,"work"
2217,10,87,4,18312.369140625,10,0,6,0,0,0,9.81533241271973,0,1,0,6,36,"work"
2218,8,87,1,NA,14,2,0,1,0,0,NA,1,0,0,3,9,"school"
2219,8,87,3,11114.73046875,12,5,0,0,0,0,9.31602668762207,0,1,0,5,25,"work"
2220,10,87,3,51420.23828125,16,3,0,0,0,0,10.8477869033813,0,1,0,3,9,"work"
2221,10,87,4,6922.330078125,12,2,1,1,0,0,8.84250736236572,0,1,0,4,16,"work"
2222,8,87,1,NA,16,0,0,0,0,0,NA,1,0,0,0,0,"school"
2223,8,87,4,19675.009765625,12,0,3,0,1,0,9.88710498809814,0,1,0,3,9,"work"
2224,8,87,4,10968.48046875,12,0,5,0,0,0,9.3027811050415,0,1,0,5,25,"work"
2225,10,87,4,21449.470703125,11,4,2,0,0,0,9.97345542907715,0,1,0,6,36,"work"
2226,8,87,1,NA,13,1,1,0,0,0,NA,1,0,0,2,4,"school"
2228,8,87,3,25762.279296875,16,0,0,0,1,0,10.1566667556763,0,1,0,0,0,"work"
2229,10,87,4,23576.240234375,11,0,4,2,1,0,10.0679950714111,0,1,0,6,36,"work"
2230,11,87,3,23886.91015625,12,3,4,0,0,0,10.0810861587524,0,1,0,7,49,"work"
2231,9,87,3,37487.828125,16,2,0,0,0,0,10.5317716598511,0,1,0,2,4,"work"
