narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60
0,0,0,0.00,0.0,0.0,0,3.0,26.9,0.0,0,1,0
1,1,1,0.50,0.0,0.0,0,0.0,0.0,13.0,1,0,0
0,0,0,1.00,0.0,0.0,0,3.0,58.0,1.0,0,1,1
0,0,0,0.00,0.0,0.0,0,4.0,178.3,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,160.1,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,35.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,32.0,1.0,0,0,1
0,0,0,0.00,0.0,0.0,0,1.0,0.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,116.6,0.0,1,0,1
0,0,0,1.00,0.0,0.0,0,3.0,78.3,0.0,0,1,0
0,0,0,0.50,0.0,0.0,0,3.0,46.5,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,37.7,0.0,1,0,1
0,0,0,0.00,0.0,0.0,0,1.0,3.2,3.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,123.2,0.0,0,0,0
1,0,0,0.00,0.0,0.0,0,3.0,43.9,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,136.2,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,130.4,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,143.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,14.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,188.0,0.0,0,0,0
1,0,0,0.00,0.0,0.0,0,2.0,40.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,21.2,3.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,102.7,0.0,0,0,0
0,0,0,0.25,0.0,0.0,0,3.0,49.0,2.0,0,0,0
4,2,1,0.29,0.0,0.0,0,0.0,0.0,12.0,1,0,0
0,0,0,0.50,0.0,0.0,0,3.0,31.0,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,40.6,2.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,173.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,105.2,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,2.0,10.8,3.0,1,0,0
1,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,1,1
2,2,1,0.33,0.0,0.0,0,2.0,9.7,0.0,0,0,0
1,0,0,0.00,0.0,0.0,0,3.0,107.0,0.0,0,1,0
2,0,1,1.00,0.0,0.0,0,1.0,1.9,3.0,0,1,1
1,1,0,0.00,0.0,0.0,0,4.0,103.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,101.1,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,210.5,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,74.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,148.1,0.0,0,0,0
1,1,0,0.00,0.0,0.0,0,3.0,27.4,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,105.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,11.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,23.0,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,7.0,0,0,0
2,2,0,0.00,0.0,0.0,0,0.0,0.0,4.0,0,1,0
0,0,0,1.00,0.0,0.0,0,3.0,35.5,0.0,0,0,1
1,1,1,0.50,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.33,0.0,0.0,0,3.0,26.8,0.0,0,0,0
0,0,0,0.33,0.0,0.0,0,4.0,74.1,0.0,1,0,1
0,0,0,0.33,0.0,0.0,0,4.0,35.0,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,3.0,79.6,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,95.8,0.0,1,0,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,9.0,0,0,1
0,0,0,1.00,0.0,0.0,0,0.0,0.0,1.0,1,0,0
0,0,0,0.67,0.0,0.0,0,4.0,126.8,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,6.0,0,0,0
1,0,1,0.00,0.0,0.0,0,1.0,8.2,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,22.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,21.3,5.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,33.8,3.0,0,0,0
1,1,0,0.00,0.0,0.0,0,1.0,1.3,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,32.4,2.0,0,0,0
0,0,0,0.50,0.0,0.0,0,3.0,116.2,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,32.7,4.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,2.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,3.5,0.0,1,0,1
0,0,0,0.50,0.0,0.0,0,4.0,74.0,0.0,1,0,1
1,1,0,0.67,0.0,0.0,2,1.0,0.2,0.0,1,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,20.0,1,0,0
0,0,0,1.00,0.0,0.0,0,2.0,42.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,38.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,71.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,0,0
1,1,0,0.00,0.0,0.0,0,3.0,128.4,1.0,0,0,0
1,0,0,0.00,0.0,0.0,0,4.0,115.8,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,5.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,44.2,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,53.5,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,6.0,0,0,0
0,0,0,1.00,0.0,0.0,0,1.0,2.8,11.0,0,0,0
1,0,0,0.50,0.0,0.0,0,2.0,2.7,3.0,1,0,0
0,0,0,1.00,0.0,0.0,0,3.0,30.7,2.0,0,1,1
0,0,0,0.50,0.0,0.0,0,4.0,74.1,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,44.9,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,20.6,0.0,0,0,0
2,1,0,0.00,0.0,0.0,0,2.0,41.3,0.0,0,0,0
0,0,0,0.33,0.0,0.0,0,4.0,43.1,0.0,0,1,1
0,0,0,1.00,0.0,0.0,0,4.0,104.1,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,141.9,0.0,0,0,1
0,0,0,0.50,0.0,0.0,0,3.0,20.9,5.0,0,0,0
1,1,0,1.00,0.0,0.0,0,4.0,78.3,0.0,0,0,1
0,0,0,0.33,0.0,0.0,0,0.0,0.0,1.0,0,0,1
0,0,0,0.50,0.0,0.0,0,0.0,0.0,6.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,44.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,13.8,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,88.8,0.0,0,1,1
7,1,0,1.00,0.0,0.0,0,0.0,0.0,1.0,0,1,0
1,1,0,0.00,0.0,0.0,0,0.0,0.0,4.0,1,0,1
0,0,0,1.00,0.0,0.0,0,2.0,22.8,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,10.0,0,1,0
0,0,0,0.00,0.0,0.0,0,3.0,36.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,256.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,90.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,10.0,0,0,1
0,0,0,1.00,0.0,0.0,0,3.0,30.3,1.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,154.2,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,28.7,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,0.0,0.0,1.0,0,0,1
0,0,0,1.00,0.0,0.0,0,1.0,0.3,2.0,0,0,1
0,0,0,0.00,0.0,0.0,0,1.0,0.7,7.0,0,1,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,97.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,47.7,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,1.0,5.6,5.0,1,0,0
4,1,1,0.67,0.0,0.0,0,4.0,70.2,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,8.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,159.4,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,60.6,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,89.9,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,9.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,12.0,0,0,1
0,0,0,0.00,0.0,0.0,0,3.0,76.6,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,55.5,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,85.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,41.7,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,6.7,1.0,0,1,0
3,3,0,1.00,0.0,0.0,2,2.0,17.5,0.0,1,0,0
1,0,0,0.00,0.0,0.0,0,4.0,121.2,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,1.0,9.5,1.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,369.1,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,131.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,19.4,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,3.0,56.5,0.0,0,0,0
1,0,0,0.25,0.0,0.0,0,2.0,10.7,4.0,0,1,0
0,0,0,0.00,0.0,0.0,0,2.0,107.0,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,1.0,57.9,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,47.3,0.0,0,0,0
1,0,1,0.67,0.0,0.0,0,1.0,18.6,18.0,0,0,0
0,0,0,0.33,0.0,0.0,0,0.0,0.0,9.0,0,0,1
1,1,0,0.67,0.0,0.0,0,1.0,1.7,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,123.8,0.0,0,0,0
1,1,1,0.00,0.0,0.0,0,1.0,3.1,8.0,0,0,0
1,0,0,0.00,0.0,0.0,0,3.0,57.8,0.0,1,0,0
1,0,0,0.50,0.0,0.0,0,0.0,0.0,8.0,0,0,0
5,3,5,0.75,0.0,0.0,0,0.0,0.0,3.0,1,0,1
4,4,1,0.43,0.0,0.0,1,0.0,0.0,15.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,252.0,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,12.0,0,0,1
0,0,0,0.75,0.0,0.0,0,0.0,0.0,5.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,25.9,1.0,0,0,0
2,0,0,0.60,0.0,0.0,0,3.0,10.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,20.0,0,1,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,7.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,13.0,0,0,0
0,0,0,0.50,0.0,0.0,0,2.0,12.1,0.0,1,0,1
0,0,0,1.00,0.0,0.0,0,4.0,165.9,0.0,0,0,1
0,0,0,1.00,2.6,2.6,0,2.0,3.7,4.5,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,190.1,0.0,0,0,0
2,1,2,1.00,0.0,0.0,0,0.0,0.0,5.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,166.1,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,3.0,120.5,1.0,0,1,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,5.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,7.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,33.1,0.0,0,0,0
1,0,0,0.00,0.0,0.0,0,2.0,37.5,1.0,0,1,0
0,0,0,1.00,0.0,0.0,0,2.0,15.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,3.2,4.0,0,1,0
0,0,0,0.33,0.0,0.0,0,4.0,219.9,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,15.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,89.1,0.0,1,0,1
0,0,0,1.00,0.0,0.0,0,2.0,18.7,1.0,0,0,0
1,1,0,0.50,0.0,0.0,0,0.0,0.0,2.0,0,0,1
0,0,0,0.50,0.0,0.0,0,0.0,0.0,6.0,0,1,0
0,0,0,0.50,0.0,0.0,0,1.0,3.6,5.0,0,1,0
2,1,1,0.00,0.0,0.0,0,0.0,0.0,25.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,35.8,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,1.0,1.0,0.0,0,0,0
0,0,0,1.00,0.0,0.0,12,0.0,0.0,0.0,0,1,0
1,0,0,0.00,0.0,0.0,0,3.0,15.3,1.0,0,1,0
0,0,0,0.67,0.0,0.0,0,4.0,94.4,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,138.0,0.0,0,0,0
1,0,1,0.75,0.0,0.0,0,3.0,28.3,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,24.1,0.0,0,0,1
0,0,0,1.00,0.0,0.0,10,0.6,2.7,0.0,0,0,0
1,0,0,1.00,0.0,0.0,0,4.0,210.9,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,3.0,73.9,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,113.3,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,2.0,16.8,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,170.0,0.0,0,0,0
1,0,0,0.00,12.5,12.5,0,3.0,35.2,0.0,0,1,1
0,0,0,1.00,0.0,0.0,0,4.0,98.2,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,9.0,0,1,1
0,0,0,1.00,0.0,0.0,0,0.0,0.0,9.0,1,0,1
0,0,0,1.00,0.0,0.0,0,3.0,11.2,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,130.6,0.0,0,0,1
1,1,0,0.33,0.0,0.0,4,1.6,1.0,0.0,0,0,1
3,3,1,0.33,0.0,0.0,0,1.0,0.8,1.0,1,0,0
0,0,0,0.00,0.0,0.0,0,3.0,31.1,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,58.5,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,6.0,1,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,6.0,0,1,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,5.0,0,0,1
1,0,0,0.00,0.0,0.0,0,4.0,191.8,0.0,0,0,1
1,0,0,0.00,0.0,0.0,0,1.0,0.3,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,431.7,0.0,0,0,1
0,0,0,0.50,0.0,0.0,0,3.0,31.0,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,6.0,0,0,1
0,0,0,0.33,0.0,0.0,0,4.0,114.8,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,174.3,0.0,0,1,0
0,0,0,0.67,0.0,0.0,0,4.0,90.1,0.0,0,1,1
0,0,0,1.00,0.0,0.0,0,4.0,95.7,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,4.0,64.6,0.0,0,0,0
2,0,2,0.00,0.0,0.0,0,4.0,94.4,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,3.0,52.3,1.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,128.8,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,2.0,22.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,11.4,2.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,11.0,0,1,1
0,0,0,1.00,0.0,0.0,12,0.0,0.0,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,76.3,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,65.8,0.0,1,0,1
0,0,0,0.00,0.0,0.0,0,4.0,212.9,0.0,1,0,1
0,0,0,1.00,0.0,0.0,0,3.0,22.1,0.0,0,1,0
1,0,0,0.00,0.0,0.0,0,0.0,0.0,22.0,1,0,0
0,0,0,0.00,0.0,0.0,0,3.0,126.4,0.0,0,0,0
2,1,0,0.00,0.0,0.0,0,3.0,75.8,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,94.6,0.0,1,0,0
1,1,1,0.50,0.0,0.0,0,1.0,6.3,7.0,0,0,0
2,2,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,1,0
1,0,0,0.00,0.0,0.0,0,4.0,119.3,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,1.0,19.6,0.0,0,0,0
2,1,1,0.50,0.0,0.0,1,0.0,0.0,6.0,0,1,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,58.3,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,161.6,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,1.0,14.3,0.0,0,0,0
1,1,0,0.50,0.0,0.0,0,2.0,11.2,0.0,0,0,0
1,1,0,0.38,0.0,0.0,0,0.0,0.0,21.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,168.5,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,171.7,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,19.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,49.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,8.6,0.0,1,0,1
0,0,0,0.00,0.0,0.0,0,4.0,109.8,0.0,0,0,1
0,0,0,0.50,0.0,0.0,0,4.0,43.8,0.0,0,0,1
3,1,1,0.50,0.0,0.0,0,0.0,0.0,6.0,0,1,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,4.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,198.7,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,61.3,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,268.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,50.5,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,52.0,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,29.5,0.0,0,1,0
1,1,0,0.00,0.0,0.0,0,2.0,37.2,1.0,0,0,0
1,1,0,0.33,0.0,0.0,0,1.0,1.4,3.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,47.3,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,2.0,8.7,6.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,102.3,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,152.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,70.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,25.0,1,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,6.0,0,0,1
0,0,0,0.50,0.0,0.0,0,3.0,86.4,1.0,1,0,0
0,0,0,0.00,0.0,0.0,0,3.0,39.4,25.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,146.9,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,52.1,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,113.2,0.0,0,0,0
1,0,0,0.00,0.0,0.0,0,3.0,13.5,1.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,150.7,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,20.6,0.0,0,0,0
1,1,1,0.00,0.0,0.0,0,3.0,29.7,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,3.0,59.9,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,5.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,95.5,0.0,0,1,0
1,0,0,1.00,0.0,0.0,0,4.0,127.6,0.0,1,0,0
1,0,0,0.00,0.0,0.0,0,2.0,9.6,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,1,0,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,42.5,13.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,139.7,0.0,0,0,0
0,0,0,0.50,0.0,0.0,0,0.0,0.0,5.0,1,0,0
0,0,0,0.00,0.0,0.0,0,1.0,1.0,10.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,64.7,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,92.5,0.0,0,0,0
2,1,0,1.00,0.0,0.0,0,0.0,0.0,12.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,31.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,50.0,0.0,0,1,0
1,1,0,0.00,0.0,0.0,0,3.0,59.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,2.0,19.3,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,135.6,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,13.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,114.7,0.0,1,0,1
0,0,0,1.00,0.0,0.0,0,0.0,0.0,5.0,0,0,0
0,0,0,0.00,0.0,0.0,0,3.0,31.7,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,2.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,7.0,0,1,0
1,1,0,0.00,0.0,0.0,0,4.0,16.8,0.0,1,0,0
0,0,0,0.00,0.0,0.0,0,4.0,137.8,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,1,0,0
0,0,0,1.00,0.0,0.0,0,3.0,25.8,5.0,0,0,1
1,1,0,1.00,0.0,0.0,0,3.0,76.1,5.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,3.0,0,1,0
0,0,0,1.00,0.0,0.0,0,4.0,123.9,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,121.1,0.0,0,0,0
6,0,0,0.00,0.0,0.0,0,2.0,10.5,1.0,1,0,0
0,0,0,0.00,0.0,0.0,0,3.0,45.4,0.0,0,1,0
0,0,0,1.00,0.0,0.0,0,0.0,0.0,3.0,0,1,1
0,0,0,1.00,0.0,0.0,0,3.0,54.0,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,118.9,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,2.0,83.7,6.0,0,1,0
0,0,0,1.00,0.0,0.0,0,3.0,63.6,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,7.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,55.0,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,7.0,0,0,0
0,0,0,0.60,0.0,0.0,0,0.0,0.0,13.0,0,0,0
0,0,0,0.00,0.0,0.0,0,0.0,0.0,5.0,1,0,1
0,0,0,1.00,0.0,0.0,0,4.0,67.4,0.0,0,1,0
1,1,0,0.00,0.0,0.0,0,3.0,34.3,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,145.6,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,4.0,21.8,0.0,0,0,1
1,0,0,0.00,0.0,0.0,0,4.0,170.0,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,41.3,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,94.0,0.0,1,0,1
1,1,0,0.50,0.0,0.0,0,4.0,98.5,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,2.0,25.1,0.0,0,0,0
1,1,1,0.17,0.0,0.0,0,3.0,33.5,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,110.0,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,57.8,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,5.9,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,17.0,0,1,1
0,0,0,0.50,0.0,0.0,0,4.0,155.4,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,2.0,92.2,4.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,67.9,0.0,0,0,1
1,1,0,0.00,0.0,0.0,0,4.0,85.8,0.0,0,0,1
0,0,0,0.67,0.0,0.0,0,3.0,109.6,0.0,0,0,1
0,0,0,0.00,0.0,0.0,0,2.0,8.3,1.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,96.2,0.0,0,0,1
0,0,0,0.60,0.0,0.0,0,0.0,0.0,5.0,1,0,1
0,0,0,0.50,0.0,0.0,0,1.0,36.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,146.6,0.0,0,0,0
3,1,0,1.00,0.0,0.0,0,3.0,17.0,1.0,0,1,0
0,0,0,0.00,0.0,0.0,0,1.0,18.9,0.0,1,0,1
0,0,0,1.00,0.0,0.0,0,4.0,83.9,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,179.4,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,20.7,0.0,0,0,1
0,0,0,1.00,0.0,0.0,0,4.0,94.7,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,153.3,0.0,0,0,0
0,0,0,0.50,0.0,0.0,12,0.0,0.0,0.0,0,0,0
1,1,0,1.00,0.0,0.0,0,2.0,19.1,0.0,0,1,0
0,0,0,0.00,0.0,0.0,0,1.0,2.2,4.0,0,0,0
0,0,0,1.00,0.0,0.0,0,3.0,18.1,0.0,1,0,0
0,0,0,1.00,0.0,0.0,0,4.0,92.0,0.0,0,0,0
0,0,0,0.00,0.0,0.0,0,4.0,115.1,0.0,0,0,0
0,0,0,1.00,0.0,0.0,0,4.0,121.0,0.0,0,1,1
0,0,0,0.00,0.0,0.0,0,0.0,0.0,1.0,0,1,0
0,0,0,0.00,0.0,0.0,0,4.0,167.3,0.0,0,0,0
